,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar_x,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,price_in_dollar_y
4042,52119859,1.0,True,Westerpark,52.372997,4.870519,Entire home/apt,2,1,1,11,200.0,3,3,True,0,1,4.92,True,100.0,600.0,0.1,0.14,0.17,4.99,200.0
4043,52120325,1.0,True,Centrum-Oost,52.360924,4.898329,Private room,2,1,1,3,32.0,2,1125,True,0,1,4.52,True,16.0,64.0,0.1,0.11,0.13,0.99,148.78630136986303
4044,52124179,0.5,False,Centrum-Oost,52.36944,4.9204,Private room,4,1,3,7,257.0,3,7,True,0,0,5.0,False,64.25,771.0,0.08,0.18,0.23,4.99,257.0
4045,52130922,0.71,False,Centrum-West,52.36875,4.88578,Private room,2,1,1,6,134.0,1,30,True,0,0,4.85,True,67.0,134.0,0.06,0.15,0.14,4.99,138.6027397260274
4046,52137043,0.36,False,De Baarsjes - Oud-West,52.36331,4.86467,Entire home/apt,3,2,1,1,130.0,4,365,True,3,0,4.67,False,43.33,520.0,0.07,0.24,0.18,4.99,154.86575342465753
4047,52141403,0.77,False,Oud-Oost,52.35607,4.91955,Entire home/apt,2,1,1,10,194.0,5,365,True,0,2,5.0,False,97.0,970.0,0.07,0.19,0.19,4.99,199.83835616438355
4048,52162280,0.42999999999999994,True,Centrum-West,52.373188,4.897066,Private room,4,1,2,20,535.0,1,365,True,5,3,4.550000000000001,True,133.75,535.0,0.13,0.23,0.22,10.99,583.0602739726028
4049,52180403,0.91,False,Gaasperdam - Driemond,52.30388,4.96761,Private room,2,1,1,3,80.0,1,365,True,2,0,4.75,False,40.0,80.0,0.05,0.11,0.17,4.99,81.01369863013699
4050,52182300,0.67,False,Oostelijk Havengebied - Indische Buurt,52.36339,4.93945,Entire home/apt,2,1,1,5,75.0,3,6,True,0,0,5.0,False,37.5,225.0,0.06,0.13,0.15,4.99,75.0
4051,52182721,0.67,False,Buitenveldert - Zuidas,52.33084,4.87972,Entire home/apt,2,1,1,3,100.0,2,4,True,0,0,5.0,False,50.0,200.0,0.06,0.13,0.17,4.99,100.0
4052,52200536,0.16,False,Centrum-West,52.38353,4.89178,Entire home/apt,2,1,1,6,160.0,3,1125,True,0,0,5.0,False,80.0,480.0,0.08,0.2,0.21,4.99,160.0
4053,52213372,0.53,False,De Pijp - Rivierenbuurt,52.356,4.90509,Entire home/apt,3,2,2,10,120.0,2,14,True,0,0,5.0,False,40.0,240.0,0.05,0.18,0.17,4.99,131.586301369863
4054,52230621,1.0,True,Noord-West,52.40413,4.90138,Private room,2,1,1,1,140.0,1,365,True,2,4,4.77,True,70.0,140.0,0.07,0.13,0.21,4.99,140.27397260273972
4055,52231889,1.0,True,Geuzenveld - Slotermeer,52.3756,4.77873,Entire home/apt,4,2,2,10,309.0,1,1125,True,0,2,4.43,True,77.25,309.0,0.1,0.08,0.14,4.99,299.24931506849316
4056,52272931,0.5700000000000001,False,Westerpark,52.37762,4.8761,Entire home/apt,4,2,2,16,490.0,2,365,True,6,0,5.0,True,122.5,980.0,0.08,0.19,0.27,10.99,488.63013698630135
4057,52277444,1.0,False,Noord-Oost,52.40315,4.9618,Entire home/apt,4,2,2,12,200.0,3,365,True,11,2,5.0,True,50.0,600.0,0.03,0.25,0.21,4.99,200.0
4058,52293145,0.94,False,Centrum-West,52.38251,4.88215,Entire home/apt,2,1,1,2,150.0,4,8,True,0,0,5.0,True,75.0,600.0,0.08,0.19,0.21,4.99,150.0
4059,52313916,1.0,False,Geuzenveld - Slotermeer,52.3769,4.82454,Entire home/apt,4,2,2,4,144.0,2,365,True,0,0,5.0,True,36.0,288.0,0.06,0.18,0.16,4.99,144.0
4060,52334977,0.15999999999999998,False,Centrum-West,52.37871,4.88544,Entire home/apt,2,1,1,20,528.0,1,14,True,22,1,4.99,True,264.0,528.0,0.12,0.26,0.35000000000000003,10.99,636.6328767123288
4061,52341614,0.0,False,De Pijp - Rivierenbuurt,52.35612,4.89425,Entire home/apt,2,1,1,10,250.0,5,365,True,0,0,5.0,False,125.0,1250.0,0.14,0.21,0.22,4.99,251.5068493150685
4062,52341741,1.0,False,Oud-Oost,52.362165481426814,4.920059985204789,Entire home/apt,2,1,1,1,190.0,2,22,True,0,4,5.0,False,95.0,380.0,0.06,0.13,0.23,4.99,189.7780821917808
4063,52357780,0.53,False,Zuid,52.35519,4.88568,Entire home/apt,2,1,1,13,320.0,1,29,True,2,3,4.75,False,160.0,320.0,0.06,0.18,0.24,4.99,320.0
4064,52357801,0.43999999999999995,False,Zuid,52.34747,4.85069,Entire home/apt,2,1,1,4,120.0,2,365,True,0,1,5.0,False,60.0,240.0,0.06,0.12,0.16,4.99,120.0
4065,52364582,1.0,True,Westerpark,52.38563,4.88134,Entire home/apt,2,1,1,9,80.0,3,1125,True,0,0,4.93,False,40.0,240.0,0.04,0.11,0.14,4.99,84.71780821917808
4066,52379595,0.7,True,Centrum-Oost,52.36713,4.91524,Private room,2,1,1,4,104.0,3,30,True,2,7,4.96,True,52.0,312.0,0.06,0.13,0.13,4.99,102.22191780821917
4067,52393761,0.33,False,De Baarsjes - Oud-West,52.36824,4.86759,Entire home/apt,2,1,1,9,250.0,21,1125,True,0,0,5.0,False,125.0,5250.0,0.07,0.18,0.21,4.99,250.0
4068,52397920,0.53,False,Oostelijk Havengebied - Indische Buurt,52.36229,4.94239,Entire home/apt,2,1,1,9,200.0,7,7,True,0,0,5.0,False,100.0,1400.0,0.08,0.2,0.22,4.99,200.0
4069,52403955,0.98,False,Centrum-West,52.37208,4.87592,Private room,4,1,3,11,379.0,1,365,True,3,1,4.5,True,94.75,379.0,0.12,0.22,0.29,4.99,380.4931506849315
4070,52434885,0.5900000000000001,False,Centrum-West,52.36625,4.88654,Private room,2,1,2,6,155.0,3,15,True,6,1,5.0,False,77.5,465.0,0.07,0.19,0.18,4.99,155.0
4071,52446842,0.020000000000000018,False,De Pijp - Rivierenbuurt,52.35523,4.89095,Entire home/apt,2,1,1,4,250.0,7,1125,True,0,0,5.0,False,125.0,1750.0,0.08,0.14,0.23,4.99,250.0
4072,52481219,0.34,False,De Pijp - Rivierenbuurt,52.3453,4.89207,Entire home/apt,4,2,2,8,200.0,3,365,True,1,2,4.75,False,50.0,600.0,0.09,0.12,0.15,4.99,277.9506849315068
4073,52482358,0.8,False,De Baarsjes - Oud-West,52.36781,4.85128,Entire home/apt,2,1,1,8,159.0,4,12,True,5,1,5.0,False,79.5,636.0,0.07,0.17,0.19,4.99,151.07397260273973
4074,52527946,1.0,False,De Baarsjes - Oud-West,52.36842,4.85659,Entire home/apt,2,1,1,8,100.0,1,365,True,0,0,5.0,False,50.0,100.0,0.07,0.13,0.2,4.99,119.03561643835616
4075,52530556,0.0,False,Oud-Noord,52.38134,4.91465,Entire home/apt,3,2,1,10,135.0,5,30,True,4,1,5.0,False,45.0,675.0,0.08,0.2,0.19,4.99,123.61643835616438
4076,52545324,0.54,False,Westerpark,52.39088,4.87775,Entire home/apt,4,2,3,11,149.0,1,100,True,0,1,5.0,False,37.25,149.0,0.05,0.15,0.19,4.99,151.83287671232875
4077,52564798,1.0,True,Centrum-Oost,52.36924,4.92415,Private room,4,1,2,8,134.0,3,365,True,5,4,5.0,True,33.5,402.0,0.05,0.12,0.14,4.99,142.88219178082193
4078,52575047,0.48,True,De Pijp - Rivierenbuurt,52.355644,4.89889,Private room,2,1,1,5,175.0,3,30,True,0,5,4.91,False,87.5,525.0,0.07,0.1,0.22,4.99,175.09315068493152
4079,52576812,0.24,False,Bos en Lommer,52.38412,4.8482,Private room,1,1,1,2,50.0,14,180,True,1,1,4.3100000000000005,False,50.0,700.0,0.04,0.12,0.15,2.99,50.0
4080,52581242,0.75,False,Slotervaart,52.35616,4.82876,Entire home/apt,2,1,1,2,90.0,28,30,True,0,0,5.0,False,45.0,2520.0,0.05,0.1,0.17,4.99,90.0
4081,52587724,0.7000000000000001,False,Westerpark,52.38293,4.87179,Entire home/apt,2,1,1,6,149.0,2,7,True,1,3,5.0,False,74.5,298.0,0.07,0.19,0.15,4.99,209.4794520547945
4082,52588678,1.0,False,Noord-Oost,52.4047,4.96117,Entire home/apt,4,2,2,13,220.0,3,365,True,12,3,4.6,True,55.0,660.0,0.08,0.2,0.21,4.99,220.0
4083,52598793,0.9299999999999999,False,De Pijp - Rivierenbuurt,52.357578,4.899054,Entire home/apt,2,1,1,9,299.0,7,182,True,16,1,5.0,True,149.5,2093.0,0.04,0.17,0.21,4.99,317.4356164383562
4084,52605292,0.64,False,Centrum-West,52.38195,4.88886,Private room,2,1,2,7,180.0,2,15,True,0,1,5.0,False,90.0,360.0,0.08,0.23,0.2,4.99,190.80547945205478
4085,52630801,0.97,True,Centrum-West,52.37265,4.89006,Private room,2,1,1,8,242.0,1,365,True,20,1,4.92,False,121.0,242.0,0.08,0.17,0.19,4.99,194.33150684931508
4086,52630965,0.96,False,Centrum-West,52.37451,4.88365,Shared room,4,1,3,19,526.0,2,360,True,12,0,4.6,True,131.5,1052.0,0.06,0.2,0.17,10.99,429.9917808219178
4087,52643853,0.66,False,Zuid,52.3562,4.87525,Entire home/apt,4,2,2,11,299.0,5,1125,True,0,1,4.45,True,74.75,1495.0,0.11,0.26,0.19,4.99,316.65479452054797
4088,52645790,0.52,False,De Pijp - Rivierenbuurt,52.35353,4.89913,Entire home/apt,2,1,2,14,307.0,7,12,True,4,0,5.0,False,153.5,2149.0,0.09,0.29,0.23,4.99,301.5753424657534
4089,52660898,0.62,False,De Pijp - Rivierenbuurt,52.35042,4.89697,Entire home/apt,2,1,1,8,250.0,2,12,True,0,0,5.0,False,125.0,500.0,0.17,0.09,0.28,4.99,250.0
4090,52662633,0.8,False,Centrum-West,52.38389,4.8937,Entire home/apt,4,2,6,15,260.0,14,23,True,0,0,5.0,True,65.0,3640.0,0.08,0.18,0.18,4.99,260.0
4091,52684860,0.17000000000000004,False,Centrum-Oost,52.36474,4.88981,Entire home/apt,2,1,1,9,320.0,3,30,True,0,0,5.0,False,160.0,960.0,0.09,0.28,0.36,4.99,320.0
4092,52685673,1.0,False,Oud-Oost,52.35957,4.91201,Entire home/apt,4,2,1,18,457.0,4,4,True,1,0,4.2700000000000005,True,114.25,1828.0,0.08,0.21,0.28,10.99,479.1232876712329
4093,52687629,1.0,True,De Pijp - Rivierenbuurt,52.355656,4.898954,Private room,2,1,1,10,175.0,3,14,True,0,7,5.0,True,87.5,525.0,0.08,0.16,0.18,4.99,175.19452054794522
4094,52703402,0.6699999999999999,False,Centrum-Oost,52.36497,4.90493,Entire home/apt,4,2,3,6,85.0,2,1125,True,0,0,4.63,True,21.25,170.0,0.06,0.11,0.16,4.99,198.93972602739726
4095,52703709,1.0,True,De Baarsjes - Oud-West,52.365269,4.87544,Private room,4,1,2,7,177.0,2,365,True,2,9,4.65,True,44.25,354.0,0.08,0.22,0.16,4.99,171.36712328767123
4096,52712134,0.5399999999999999,False,Centrum-West,52.3714,4.87685,Entire home/apt,4,2,2,12,300.0,3,365,True,0,0,5.0,False,75.0,900.0,0.08,0.23,0.2,4.99,303.5068493150685
4097,52715274,0.73,True,Oud-Noord,52.3929,4.93247,Entire home/apt,6,3,3,8,270.0,1,365,True,1,0,4.9,False,45.0,270.0,0.09,0.12,0.22,4.99,270.3643835616438
4098,52716821,0.79,False,De Baarsjes - Oud-West,52.37321,4.87464,Entire home/apt,2,1,1,9,154.0,4,21,True,0,0,5.0,False,77.0,616.0,0.07,0.13,0.24,4.99,154.0
4099,52727078,0.76,False,De Pijp - Rivierenbuurt,52.34897,4.88751,Entire home/apt,4,2,1,21,395.0,2,31,True,15,1,4.5,False,98.75,790.0,0.12,0.18,0.27,4.99,395.0
4100,52727565,0.17000000000000004,False,Centrum-West,52.37699,4.87761,Entire home/apt,6,3,3,7,357.0,2,365,True,2,6,4.75,False,59.5,714.0,0.13,0.22,0.25,4.99,356.17808219178085
4101,52728073,0.91,False,Westerpark,52.38877,4.88585,Private room,2,1,1,1,100.0,2,7,True,0,4,4.0,False,50.0,200.0,0.07,0.15,0.18,4.99,98.03835616438356
4102,52728249,0.7000000000000001,False,Oud-Oost,52.3597,4.90662,Entire home/apt,3,2,2,10,210.0,7,365,True,0,3,5.0,False,70.0,1470.0,0.08,0.14,0.22,4.99,212.73972602739727
4103,52747627,0.23000000000000004,False,De Pijp - Rivierenbuurt,52.35453,4.90256,Private room,1,1,1,7,90.0,6,180,True,7,2,5.0,True,90.0,540.0,0.04,0.15,0.16,4.99,125.56164383561644
4104,52785804,0.45000000000000007,False,Centrum-West,52.38683,4.88578,Entire home/apt,3,2,3,7,160.0,2,14,True,1,1,5.0,False,53.33,320.0,0.08,0.07,0.18,4.99,160.0
4105,52818992,0.4,False,Westerpark,52.390549,4.874134,Entire home/apt,2,1,1,1,130.0,4,365,True,0,0,5.0,False,65.0,520.0,0.07,0.17,0.16,4.99,130.0
4106,52827266,0.25999999999999995,False,De Pijp - Rivierenbuurt,52.35185,4.89663,Entire home/apt,2,1,1,9,149.0,2,14,True,0,0,5.0,False,74.5,298.0,0.07,0.13,0.21,4.99,149.0
4107,52840207,1.0,False,Oud-Oost,52.35747,4.90799,Private room,2,1,1,9,189.0,2,10,True,0,3,4.92,True,94.5,378.0,0.07,0.17,0.18,4.99,189.2219178082192
4108,52848782,0.81,True,Centrum-West,52.3763,4.89468,Entire home/apt,4,2,3,17,550.0,1,1125,True,0,4,5.0,True,137.5,550.0,0.1,0.27,0.21,10.99,575.9123287671233
4109,52849391,1.0,False,Bijlmer-Centrum,52.32493,4.93962,Entire home/apt,4,2,3,3,94.0,2,365,True,2,5,4.38,True,23.5,188.0,0.05,0.11,0.14,4.99,115.0986301369863
4110,52849571,0.74,False,Centrum-West,52.37322,4.88165,Entire home/apt,2,1,1,13,346.0,3,365,True,3,2,5.0,False,173.0,1038.0,0.11,0.27,0.17,4.99,326.986301369863
4111,52851679,1.0,False,Centrum-West,52.3744,4.87698,Entire home/apt,4,2,2,21,514.0,2,365,True,0,2,4.41,True,128.5,1028.0,0.07,0.11,0.27,10.99,597.8082191780821
4112,52855508,0.84,True,Oud-Noord,52.383793,4.902429,Private room,4,1,1,23,613.0,1,1125,True,16,0,4.88,True,153.25,613.0,0.11,0.13,0.36,10.99,404.95342465753424
4113,52873136,1.0,True,Zuid,52.361374,4.883171,Private room,2,1,1,15,361.0,1,365,True,18,0,4.0,True,180.5,361.0,0.07,0.22,0.18,4.99,376.96712328767126
4114,52873231,0.9299999999999999,False,Centrum-Oost,52.36172,4.89096,Private room,1,1,1,6,122.0,1,60,True,0,9,4.54,True,122.0,122.0,0.07,0.16,0.15,4.99,266.16438356164383
4115,52873591,1.0,True,Zuid,52.361374,4.883171,Private room,2,1,1,13,398.0,1,1125,True,28,0,4.5,True,199.0,398.0,0.1,0.14,0.27,4.99,395.53698630136984
4116,52873660,1.0,True,Zuid,52.361374,4.883171,Private room,3,1,1,19,495.0,1,1125,True,24,0,4.86,True,165.0,495.0,0.1,0.3,0.25,10.99,438.9698630136986
4117,52874661,0.6699999999999999,True,Zuid,52.361374,4.883171,Private room,2,1,2,14,397.0,1,1125,True,27,1,5.0,True,198.5,397.0,0.04,0.26,0.26,4.99,396.2931506849315
4118,52877343,1.0,False,De Pijp - Rivierenbuurt,52.34289,4.90161,Entire home/apt,2,1,1,1,150.0,3,365,True,0,1,5.0,True,75.0,450.0,0.06,0.16,0.22,4.99,150.0
4119,52890371,0.88,True,Zuid,52.35392,4.86949,Private room,2,1,1,7,213.0,2,1125,True,13,0,5.0,True,106.5,426.0,0.09,0.2,0.21,4.99,208.43287671232878
4120,52893697,1.0,False,Watergraafsmeer,52.33871,4.91285,Entire home/apt,4,2,4,21,595.0,2,30,True,0,1,4.6,True,148.75,1190.0,0.13,0.21,0.27,10.99,595.0
4121,52894862,0.46,False,Noord-West,52.40365,4.91532,Entire home/apt,5,3,4,5,220.0,3,365,True,0,2,4.4,False,44.0,660.0,0.06,0.15,0.23,4.99,244.31506849315068
4122,52913830,1.0,False,De Baarsjes - Oud-West,52.36927212897468,4.863537901995421,Entire home/apt,2,1,1,10,200.0,3,30,True,0,0,5.0,False,100.0,600.0,0.07,0.2,0.26,4.99,200.0
4123,52927383,1.0,False,De Baarsjes - Oud-West,52.36662,4.87476,Entire home/apt,2,1,1,6,158.0,4,1125,True,1,2,5.0,True,79.0,632.0,0.08,0.16,0.2,4.99,157.84931506849315
4124,52942756,0.73,False,Osdorp,52.35224,4.81124,Entire home/apt,4,2,2,15,366.0,3,14,True,17,0,5.0,False,91.5,1098.0,0.05,0.19,0.28,4.99,398.13698630136986
4125,52947886,1.0,True,Noord-West,52.41131,4.88744,Private room,2,1,1,11,126.0,1,25,True,7,0,5.0,True,63.0,126.0,0.07,0.14,0.2,4.99,104.43835616438356
4126,52959932,0.73,False,Oud-Oost,52.3627,4.92966,Entire home/apt,3,2,2,11,150.0,2,10,True,0,0,4.0,False,50.0,300.0,0.07,0.25,0.18,4.99,150.0
4127,52974738,0.8700000000000001,False,Centrum-West,52.36628,4.88088,Entire home/apt,2,1,1,12,233.0,1,365,True,0,3,4.65,False,116.5,233.0,0.07,0.15,0.25,4.99,206.3232876712329
4128,52979602,1.0,False,De Baarsjes - Oud-West,52.362637,4.878065,Entire home/apt,4,2,2,22,611.0,1,1125,True,0,1,4.5,True,152.75,611.0,0.06,0.41000000000000003,0.29,10.99,499.6849315068493
4129,52997340,0.55,False,Westerpark,52.37632,4.86708,Entire home/apt,2,1,1,9,158.0,2,7,True,5,1,5.0,False,79.0,316.0,0.06,0.09,0.14,4.99,153.97260273972603
4130,52997946,1.0,False,Centrum-West,52.38329,4.88892,Private room,2,1,1,7,155.0,2,1125,True,11,0,4.33,True,77.5,310.0,0.05,0.2,0.2,4.99,167.58904109589042
4131,52998800,1.0,False,De Baarsjes - Oud-West,52.362637,4.878065,Private room,2,1,1,13,266.0,1,1125,True,24,3,4.32,True,133.0,266.0,0.05,0.27,0.25,4.99,177.9041095890411
4132,52998803,1.0,False,De Baarsjes - Oud-West,52.362637,4.878065,Private room,4,1,3,27,661.0,1,1125,True,4,0,4.18,True,165.25,661.0,0.14,0.17,0.26,10.99,541.945205479452
4133,52999322,0.33999999999999997,False,Centrum-West,52.38333,4.89008,Private room,2,1,1,7,158.0,2,1125,True,12,0,4.25,True,79.0,316.0,0.08,0.16,0.24,4.99,181.77260273972604
4134,53019422,0.8300000000000001,False,Westerpark,52.37272,4.87076,Entire home/apt,2,1,1,12,307.0,2,30,True,8,0,5.0,False,153.5,614.0,0.13,0.21,0.24,4.99,147.34246575342465
4135,53020790,0.35000000000000003,False,Bos en Lommer,52.37503,4.8604,Entire home/apt,4,2,2,8,200.0,7,30,True,10,3,5.0,False,50.0,1400.0,0.11,0.13,0.27,4.99,200.6164383561644
4136,53035236,0.7300000000000001,False,Zuid,52.34767,4.84606,Private room,2,1,1,7,150.0,1,365,True,6,2,5.0,False,75.0,150.0,0.06,0.14,0.22,4.99,150.3178082191781
4137,53039659,1.0,True,Centrum-West,52.37416,4.89923,Entire home/apt,7,4,7,21,614.0,1,365,True,0,0,4.56,True,87.71,614.0,0.24,0.31,0.28,10.99,641.4219178082192
4138,53041583,0.8300000000000001,False,De Baarsjes - Oud-West,52.36328400120209,4.86515864265029,Entire home/apt,2,1,1,15,266.0,3,6,True,0,2,5.0,True,133.0,798.0,0.08,0.17,0.2,4.99,250.3013698630137
4139,53049528,0.0,False,Centrum-West,52.37562,4.88085,Entire home/apt,2,1,1,9,149.0,6,30,True,4,0,5.0,False,74.5,894.0,0.05,0.16,0.17,4.99,149.0
4140,53073076,0.95,False,Centrum-West,52.38062,4.88465,Entire home/apt,2,1,1,4,185.0,3,1125,True,0,0,5.0,False,92.5,555.0,0.08,0.17,0.2,4.99,202.5068493150685
4141,53074756,0.6,False,Westerpark,52.38934,4.88073,Entire home/apt,4,2,2,4,275.0,2,1125,True,0,0,5.0,False,68.75,550.0,0.11,0.22,0.32,4.99,275.0
4142,53077415,0.39,False,Gaasperdam - Driemond,52.29326,4.97031,Entire home/apt,2,1,1,1,100.0,1,1125,True,5,0,5.0,False,50.0,100.0,0.06,0.14,0.18,4.99,99.26027397260275
4143,53090192,1.0,False,Noord-Oost,52.38541,4.95508,Private room,4,1,2,12,169.0,2,32,True,1,3,5.0,False,42.25,338.0,0.07,0.19,0.23,4.99,180.05753424657533
4144,53103585,0.31000000000000005,False,De Pijp - Rivierenbuurt,52.34201992893585,4.909833319085554,Entire home/apt,4,2,2,21,294.0,2,14,True,3,2,5.0,False,73.5,588.0,0.02,0.17,0.24,4.99,317.3095890410959
4145,53104553,0.71,False,Oostelijk Havengebied - Indische Buurt,52.36207,4.94375,Entire home/apt,2,1,1,1,80.0,7,30,True,0,0,5.0,False,40.0,560.0,0.06,0.1,0.16,4.99,81.65753424657534
4146,53110938,0.0,False,De Pijp - Rivierenbuurt,52.35163,4.89869,Entire home/apt,2,1,1,3,160.0,2,1125,True,0,1,5.0,False,80.0,320.0,0.08,0.21,0.23,4.99,161.92876712328768
4147,53120910,1.0,True,Centrum-West,52.37404,4.90047,Entire home/apt,6,3,6,17,589.0,1,365,True,3,0,3.99,True,98.17,589.0,0.04,0.31,0.33,10.99,606.013698630137
4148,53121415,1.0,True,Centrum-West,52.37387,4.90082,Entire home/apt,6,3,6,10,446.0,1,365,True,4,0,4.61,True,74.33,446.0,0.12,0.1,0.18,10.99,506.5342465753425
4149,53122889,0.46,False,De Baarsjes - Oud-West,52.3684,4.86567,Entire home/apt,2,1,1,2,166.0,2,365,True,8,0,4.67,False,83.0,332.0,0.08,0.21,0.16,4.99,166.986301369863
4150,53139571,0.9199999999999999,True,Centrum-West,52.37397,4.89924,Entire home/apt,5,3,5,18,550.0,1,365,True,3,1,4.2,True,110.0,550.0,0.06,0.33,0.32,10.99,502.90410958904107
4151,53139800,0.6,True,Centrum-West,52.3738,4.89879,Entire home/apt,6,3,6,16,533.0,1,365,True,5,0,4.56,True,88.83,533.0,0.1,0.26,0.36,10.99,625.2849315068493
4152,53140075,0.82,True,Centrum-West,52.37416,4.89946,Entire home/apt,5,3,5,15,471.0,1,365,True,4,0,4.82,True,94.2,471.0,0.11,0.23,0.3,10.99,519.8219178082192
4153,53144841,0.6900000000000001,False,De Baarsjes - Oud-West,52.36757,4.87583,Entire home/apt,2,1,1,16,275.0,1,3,True,16,1,5.0,False,137.5,275.0,0.11,0.13,0.23,4.99,280.3424657534247
4154,53149234,0.98,False,Watergraafsmeer,52.339279,4.92038,Entire home/apt,2,1,1,9,99.0,3,30,True,4,0,4.63,False,49.5,297.0,0.06,0.13,0.16,4.99,92.7972602739726
4155,53150057,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3648,4.93707,Entire home/apt,2,1,1,8,110.0,1,365,True,0,0,5.0,False,55.0,110.0,0.06,0.12,0.15,4.99,110.0
4156,53150158,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37201,4.94655,Private room,4,1,2,7,367.0,3,1001,True,16,3,4.88,False,91.75,1101.0,0.08,0.19,0.25,4.99,480.38904109589043
4157,53158377,0.65,False,Westerpark,52.37432,4.87447,Entire home/apt,4,2,2,8,250.0,2,30,True,1,0,5.0,False,62.5,500.0,0.13,0.15,0.26,4.99,250.0
4158,53180397,0.9,False,Centrum-West,52.36636,4.89248,Private room,2,1,1,4,140.0,3,28,True,4,1,5.0,False,70.0,420.0,0.07,0.12,0.17,4.99,143.73698630136985
4159,53183649,0.71,False,Bos en Lommer,52.38264,4.85834,Entire home/apt,4,2,3,2,90.0,1,16,True,0,0,5.0,True,22.5,90.0,0.07,0.09,0.17,4.99,89.85753424657534
4160,53203251,1.0,False,Oud-Oost,52.35611,4.9184,Entire home/apt,4,2,2,5,240.0,2,30,True,0,0,5.0,False,60.0,480.0,0.1,0.06,0.31,4.99,267.94520547945206
4161,53207696,0.89,False,De Baarsjes - Oud-West,52.36459,4.85572,Entire home/apt,2,1,1,3,100.0,4,30,True,0,0,5.0,False,50.0,400.0,0.06,0.17,0.18,4.99,113.78630136986301
4162,53213246,0.57,False,Zuid,52.34916,4.87662,Entire home/apt,2,1,1,11,200.0,2,3,True,0,1,5.0,False,100.0,400.0,0.09,0.17,0.15,4.99,146.32876712328766
4163,53226632,1.0,False,De Baarsjes - Oud-West,52.36824,4.85683,Entire home/apt,2,1,1,3,159.0,2,17,True,0,1,5.0,True,79.5,318.0,0.07,0.15,0.22,4.99,175.51232876712328
4164,53247167,1.0,True,Noord-West,52.41216,4.88759,Private room,2,1,1,9,122.0,1,25,True,7,3,5.0,True,61.0,122.0,0.06,0.21,0.17,4.99,118.33698630136986
4165,53247697,0.99,False,Oud-Oost,52.36175,4.91827,Shared room,1,1,2,4,65.0,1,1125,True,27,5,3.5700000000000003,True,65.0,65.0,0.05,0.13,0.16,2.99,74.51506849315068
4166,53248489,1.0,True,Noord-West,52.41127,4.88704,Private room,4,1,2,11,220.0,2,1125,True,10,2,4.77,True,55.0,440.0,0.08,0.14,0.24,4.99,249.45479452054795
4167,53248887,0.56,False,Centrum-West,52.38082,4.89447,Private room,2,1,1,6,128.0,3,365,True,0,0,5.0,True,64.0,384.0,0.06,0.13,0.18,4.99,128.0
4168,53267102,0.9099999999999999,False,Centrum-West,52.3776,4.89005,Private room,2,1,1,6,138.0,1,1125,True,5,8,4.28,True,69.0,138.0,0.08,0.14,0.19,4.99,155.51780821917808
4169,53269745,1.0,True,De Baarsjes - Oud-West,52.363968,4.875154,Private room,5,1,3,11,291.0,2,365,True,11,4,4.71,False,58.2,582.0,0.13,0.22,0.27,4.99,267.75342465753425
4170,53274069,0.6,False,Oud-Oost,52.35411,4.91972,Entire home/apt,4,2,2,15,210.0,4,25,True,0,1,5.0,False,52.5,840.0,0.09,0.13,0.24,4.99,210.0
4171,53285688,0.8,False,De Baarsjes - Oud-West,52.3707,4.86022,Entire home/apt,2,1,2,20,550.0,3,1125,True,1,1,4.61,True,275.0,1650.0,0.1,0.19,0.34,10.99,550.0027397260274
4172,53307126,1.0,False,Centrum-West,52.37082,4.87775,Entire home/apt,4,2,2,4,195.0,2,365,True,0,0,3.0,True,48.75,390.0,0.08,0.13,0.21,4.99,195.0
4173,53318425,1.0,False,Bos en Lommer,52.37496,4.84744,Entire home/apt,3,2,1,11,165.0,2,365,True,0,2,5.0,False,55.0,330.0,0.08,0.16,0.27,4.99,165.3835616438356
4174,53321185,0.35000000000000003,False,Bos en Lommer,52.38229445622653,4.8483108733325695,Entire home/apt,2,1,1,1,103.0,4,30,True,2,1,5.0,False,51.5,412.0,0.06,0.14,0.15,4.99,140.05479452054794
4175,53338606,0.96,True,De Baarsjes - Oud-West,52.36168,4.85014,Entire home/apt,3,2,2,7,179.0,3,365,True,11,0,5.0,False,59.67,537.0,0.08,0.27,0.24,4.99,179.0
4176,53346731,0.95,False,Centrum-West,52.38029,4.89297,Private room,4,1,2,5,142.0,2,365,True,5,5,5.0,False,35.5,284.0,0.06,0.12,0.16,4.99,176.87123287671233
4177,53350993,0.99,False,Centrum-West,52.38216,4.885,Entire home/apt,2,1,1,11,299.0,2,8,True,2,1,5.0,False,149.5,598.0,0.09,0.13,0.22,4.99,298.47945205479454
4178,53352974,1.0,False,De Baarsjes - Oud-West,52.37035,4.85484,Private room,3,1,2,6,110.0,2,365,True,10,3,4.9,True,36.67,220.0,0.07,0.16,0.16,4.99,110.0
